Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,Relative Strength Short Term,Short Term Percentile,10D_RS,10D_RS_Percentile,1M_RS,1M_RS_Percentile,3M_RS,3M_RS_Percentile,6M_RS,6M_RS_Percentile,Price,5D_ReturnPct,10D_ReturnPct,20D_ReturnPct,50D_ReturnPct,200D_ReturnPct,200D_ReturnPct_Percentile,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,Volume,VolumeVsAvgVol30,MA5,PriceVsMA5Pct,MA10,PriceVsMA10Pct,MA21,PriceVsMA21Pct,MA50,PriceVsMA50Pct,ATR14Pct,LoDDistATR,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
1371,LEA,Consumer Cyclical,Auto Parts,NYSE,112.47,75.95,97.75,37.24,119.7,82.88,114.93,81.12,116.37,76.1,110.99,77.88,136.84,-2.08,-5.63,-6.38,15.8,25.56,71.99,7000790085.25,50095099.0,0.0552,-8.97,1152959,1.62,137.61,-0.56,139.7,-2.05,141.81,-3.5,135.92,0.68,3.14,50.56,800135,710911,660859,0.047
1372,SLF,Financial Services,Insurance - Diversified,NYSE,112.43,75.94,108.32,74.05,109.93,76.47,100.93,69.85,100.35,56.73,93.53,56.31,77.89,-1.34,2.7,8.35,15.1,35.95,78.79,43761964913.061356,554299767.0,6.67,-1.38,264478,0.35,77.57,0.41,77.57,0.41,75.24,3.52,72.66,7.2,1.49,28.42,608087,754572,733533,0.002
1373,LEGN,Healthcare,Biotechnology,NASDAQ,112.42,75.92,103.08,59.55,131.68,87.93,99.72,68.48,63.83,15.53,57.96,12.77,28.69,2.72,-20.92,1.52,39.81,-16.23,32.04,5187712447.243286,185739792.0,0.171,-36.66,2209802,0.75,29.03,-1.17,31.13,-7.84,31.78,-9.72,28.55,0.49,7.66,36.41,3249300,2954826,2984580,0.565
1374,EBAY,Consumer Cyclical,Internet Retail,NASDAQ,112.41,75.9,100.83,52.02,111.93,77.99,114.02,80.53,110.89,71.49,103.29,71.31,107.87,-0.34,-1.59,-3.53,8.16,17.8,66.27,48058559051.51367,444000000.0,0.0357,-9.59,3759791,0.85,107.85,0.02,108.25,-0.35,108.73,-0.79,108.33,-0.42,2.79,22.3,3835969,4434713,5575133,0.195
1375,VNO,Real Estate,REIT - Office,NYSE,112.4,75.89,117.86,88.44,106.46,72.79,89.84,51.11,70.57,20.17,78.36,27.11,39.11,3.44,0.36,15.54,36.89,0.19,45.34,7111976412.672958,188097756.0,0.0001,-9.82,2369597,1.35,38.08,2.7,37.91,3.17,36.68,6.62,33.14,18.01,3.11,91.3,1789249,1755416,1803467,-0.022
1376,CDXS,Healthcare,Biotechnology,NASDAQ,112.37,75.86,104.17,62.79,111.28,77.42,160.05,92.76,77.97,25.37,52.19,10.59,2.39,-7.0,-0.83,-13.09,-2.85,-2.45,42.84,233604171.1219995,90896567.0,0.0433,-38.24,2240082,2.59,2.33,2.58,2.41,-0.83,2.52,-5.16,2.57,-7.0,7.02,101.28,995378,864692,1046477,1.021
1377,WELL,Real Estate,REIT - Healthcare Facilities,NYSE,112.37,75.86,106.82,70.13,102.58,68.53,98.99,67.39,114.5,74.6,108.9,76.57,227.33,10.01,7.91,8.1,7.94,36.1,78.89,145877216783.94012,705914450.0,0.0286,2.55,3000987,0.76,220.32,3.18,215.54,5.47,209.52,8.5,211.75,7.36,2.66,70.99,4042158,3972632,3540071,0.383
1378,FRT,Real Estate,REIT - Retail,NYSE,112.36,75.84,105.54,66.75,111.5,77.57,104.87,73.69,106.9,67.24,91.31,50.76,125.08,3.9,0.29,3.35,13.55,28.88,74.57,10400395374.102219,86389197.0,0.0001,-1.05,1457236,1.44,123.93,0.93,123.45,1.32,122.42,2.17,117.71,6.26,1.65,40.92,1003263,1011151,944656,0.103
1379,KRT,Consumer Cyclical,Packaging & Containers,NASDAQ,112.32,75.82,111.09,80.36,107.33,73.58,96.75,64.01,113.21,73.77,79.07,27.93,31.72,4.86,6.34,15.98,12.78,36.99,79.26,603902862.75,19963731.0,0.033299997,2.55,275866,2.28,30.59,3.69,30.23,4.93,29.15,8.82,28.37,11.81,2.63,98.33,155066,120915,109473,0.129
1380,BORR,Energy,Oil & Gas Drilling,NYSE,112.29,75.79,82.64,10.99,115.2,80.33,133.57,87.76,206.74,96.29,138.6,89.68,4.36,3.32,-6.44,-14.0,-20.73,43.42,82.01,1302657940.0549464,308686731.0,0.095699996,-34.49,4859789,0.55,4.34,0.46,4.37,-0.23,4.66,-6.44,5.36,-18.66,4.92,58.22,5749698,8906236,8232437,0.14
1381,MLI,Industrials,Metal Fabrication,NYSE,112.29,75.79,97.26,35.6,119.87,82.93,109.56,77.35,114.18,74.37,121.67,84.53,128.2,-6.69,-5.38,0.48,6.53,35.42,78.44,15191296452.583054,110570613.0,0.0167,-9.65,641057,1.01,134.32,-4.56,136.12,-5.82,133.62,-4.06,133.89,-4.25,3.2,14.62,808425,637095,682495,0.193
1382,TRN,Industrials,Railroads,NYSE,112.28,75.77,106.03,68.06,108.36,74.84,96.53,63.64,117.07,76.71,84.53,35.24,36.11,4.76,5.49,12.32,7.82,32.22,76.45,2740554785.462616,79505503.0,0.0943,-3.35,599162,0.77,35.6,1.43,35.15,2.73,33.95,6.36,33.8,6.83,2.88,62.04,691646,778902,721033,-0.16
1383,BEP,Utilities,Utilities - Renewable,NYSE,112.22,75.74,101.29,53.67,114.07,79.49,116.59,81.87,127.78,83.14,101.24,69.0,35.27,0.09,-0.31,-4.46,0.75,43.18,81.88,10687445515.638638,303275965.0,0.0066000004,-7.48,589324,0.67,35.4,-0.37,34.97,0.86,35.75,-1.34,34.65,1.79,2.88,22.11,801942,878097,918606,-0.042
1384,CDZIP,Utilities,Utilities - Regulated Water,NASDAQ,112.22,75.74,104.46,63.63,120.97,83.73,103.56,72.4,107.08,67.48,98.93,65.9,22.75,-0.18,-5.09,6.41,17.91,31.91,76.3,,,0.73,-8.19,7350,1.02,23.02,-1.17,23.11,-1.56,22.8,-0.22,21.21,7.26,2.82,7.78,5235,7215,6235,-0.448
1385,CAF,Financial Services,Asset Management,NYSE,112.21,75.71,105.79,67.43,104.3,70.49,110.12,77.87,111.79,72.45,112.81,79.45,20.38,2.72,6.59,2.16,13.6,32.6,76.66,333665710.0861969,16817828.0,0.14,-0.92,18516,0.64,20.28,0.49,19.96,2.1,19.8,2.93,19.39,5.11,2.4,118.37,20011,28800,38996,
1386,RBCAA,Financial Services,Banks - Regional,NASDAQ,112.21,75.71,111.8,81.48,108.52,75.01,99.56,68.27,100.29,56.55,88.32,41.27,89.38,5.45,3.48,11.91,22.42,20.65,68.26,1662798836.7079926,19617730.0,0.0235,0.68,230964,2.29,87.62,2.01,86.38,3.47,84.62,5.63,79.57,12.33,2.54,50.87,146536,100712,89941,-0.113
1387,MYSE,Technology,Software - Application,NASDAQ,112.18,75.68,137.27,95.89,78.16,27.81,74.45,24.59,68.02,18.44,63.23,15.37,2.47,12.27,31.38,37.99,71.53,21.67,69.01,11163524.041962862,5074329.0,0.0706,-57.19,183532,0.25,2.52,-1.98,2.31,6.93,1.97,25.38,2.16,14.35,10.98,36.88,1962293,741877,5560870,
1388,KWR,Basic Materials,Specialty Chemicals,NYSE,112.16,75.67,113.15,83.46,100.17,65.41,93.97,59.43,94.17,42.17,97.55,63.72,160.63,6.96,11.96,9.32,24.14,15.53,64.21,2608092432.724365,17366444.0,0.15630001,-12.23,230799,1.54,153.53,4.62,150.65,6.62,146.36,9.75,142.74,12.53,3.24,151.42,157619,149996,161255,0.085
1389,RVTY,Healthcare,Diagnostics & Research,NYSE,112.1,75.65,115.95,86.9,98.56,62.84,90.89,53.51,88.26,34.81,87.97,40.61,113.02,13.02,11.33,11.66,21.75,33.19,77.09,11155977300.0,111559773.0,0.1175,-4.46,2401375,1.62,106.22,6.4,103.04,9.69,102.2,10.59,96.92,16.61,3.88,28.93,1478057,1479015,1492311,0.07
1390,LTM,Industrials,Airlines,NYSE,112.09,75.63,114.87,85.61,96.73,60.12,95.08,61.33,112.68,73.31,137.71,89.48,58.73,5.16,14.11,10.54,9.91,23.59,70.47,16349748546.458199,292743939.0,0.0153,-16.6,815713,0.96,56.83,3.34,55.77,5.31,52.88,11.06,51.1,14.93,3.95,101.31,968011,852930,895726,0.219
1391,BHB,Financial Services,Banks - Regional,NYSE ARCA,112.09,75.63,111.38,80.73,104.81,70.94,98.06,65.99,105.07,64.6,94.55,58.26,39.07,7.36,6.72,12.24,14.21,27.07,73.23,609245190.73143,16742105.0,0.014199999,5.03,855527,6.3,37.61,3.88,37.0,5.59,36.24,7.81,35.05,11.47,2.63,125.33,229272,135834,118782,0.257
1392,PEBO,Financial Services,Banks - Regional,NASDAQ,112.08,75.57,110.79,79.87,105.31,71.71,99.8,68.56,109.13,69.7,92.02,52.62,38.53,6.35,6.76,10.59,15.26,31.08,75.86,1301507337.88554,35923471.0,0.0446,4.64,1229882,5.25,37.6,2.47,36.85,4.56,35.95,7.18,34.8,10.72,1.93,131.8,330928,234146,254547,0.067
1393,OLPX,Consumer Cyclical,Specialty Retail,NASDAQ,112.08,75.57,99.63,47.43,137.88,89.51,128.39,86.1,142.39,88.39,87.19,39.28,2.06,0.49,0.98,0.49,0.98,42.07,81.38,1377839793.3509645,672116988.0,0.056500003,0.0,7280324,1.42,2.05,0.49,2.05,0.49,2.04,0.98,2.04,0.98,0.69,140.0,6666422,5120710,4277686,0.025
1394,MAS,Industrials,Building Products & Equipment,NYSE,112.08,75.57,115.12,85.95,101.18,66.87,89.94,51.38,88.92,35.61,84.77,35.49,79.97,7.52,8.43,13.13,27.2,10.42,59.57,15144294423.076439,203607085.0,0.0694,0.98,1856111,0.78,76.91,3.98,75.47,5.96,72.78,9.88,70.71,13.1,3.25,62.12,2277291,2376783,2888016,0.065
1395,TSBK,Financial Services,Banks - Regional,NASDAQ,112.08,75.57,108.36,74.19,105.53,71.9,103.48,72.27,117.98,77.52,102.54,70.49,44.8,5.34,6.16,9.38,8.98,32.2,76.39,332922831.5343933,7827953.0,0.0075,2.8,205736,5.72,43.98,1.86,43.13,3.87,42.21,6.14,41.1,9.0,2.58,60.51,58643,35987,32202,0.044
1396,AAP,Consumer Cyclical,Auto Parts,NYSE,112.07,75.53,110.1,78.35,101.88,67.65,96.53,63.64,117.32,76.86,69.76,19.4,62.18,3.46,2.57,3.88,9.32,6.05,54.57,3625785308.744934,60329208.0,0.2974,-11.17,3304956,1.44,57.91,7.37,59.0,5.39,58.82,5.71,56.95,9.18,4.61,113.58,1703205,2301025,1938589,0.012
1397,LINE,Real Estate,REIT - Industrial,NASDAQ,112.04,75.52,106.87,70.28,103.31,69.48,97.03,64.29,81.36,28.23,69.0,18.97,43.98,6.28,-1.32,0.14,23.26,10.35,59.45,9421165466.882458,227674365.0,0.1096,-5.64,1771923,1.79,41.75,5.34,42.23,4.14,42.89,2.54,40.18,9.46,3.27,90.34,953392,988547,1012980,0.004
1398,FMX,Consumer Defensive,Beverages - Brewers,NYSE,112.01,75.5,105.06,65.23,112.72,78.56,104.65,73.41,109.62,70.21,95.32,59.72,128.87,1.9,0.4,6.63,11.88,50.41,84.18,43085985673.83093,340681468.0,3.4,-1.29,956187,1.72,125.92,2.34,126.42,1.94,124.09,3.85,121.1,6.42,2.6,104.13,566788,556922,521609,0.061
1399,WSBF,Financial Services,Banks - Regional,NASDAQ,111.97,75.48,106.96,70.49,109.52,75.99,106.18,74.84,119.6,78.91,107.02,74.78,20.36,5.99,5.27,8.99,9.88,42.76,81.72,346799688.6919098,18053082.0,0.016,3.04,445262,6.4,19.79,2.88,19.52,4.3,19.1,6.6,18.6,9.46,2.28,143.56,104386,69618,67249,0.172
1400,CCD,Financial Services,Asset Management,NASDAQ,111.95,75.47,103.21,59.9,107.65,74.02,108.52,76.58,105.34,64.99,93.2,55.58,24.88,-2.89,1.41,-1.19,7.78,29.56,74.97,732292871.5676899,28582859.0,0.0017,-4.67,64713,0.76,25.19,-1.23,25.27,-1.54,25.12,-0.96,24.53,1.43,2.8,5.75,79421,85150,86502,
1401,SBLK,Industrials,Marine Shipping,NASDAQ,111.94,75.44,94.16,28.19,123.08,84.81,115.51,81.49,128.07,83.21,104.74,72.69,24.4,-5.46,-8.44,-8.54,0.88,28.75,74.51,2878613140.4960594,111530926.0,0.0187,-14.39,1688821,1.21,25.78,-5.35,26.23,-6.98,26.46,-7.79,25.83,-5.54,3.52,62.94,1339332,1393827,1257982,0.219
1402,WTO,Technology,Consumer Electronics,NASDAQ,111.94,75.44,577.78,98.98,13.07,1.09,13.04,1.06,35.65,4.84,4.56,0.22,6.21,17.84,630.59,508.82,143.53,-91.36,2.79,10404310.757286072,1973878.0,0.0025,-99.92,91538,0.04,6.09,1.97,3.92,58.42,2.39,159.83,1.86,233.87,15.04,22.49,538020,2526573,2147634,-0.281
1403,HOPE,Financial Services,Banks - Regional,NASDAQ,111.92,75.41,109.26,76.46,107.36,73.65,101.85,70.8,103.03,61.69,92.32,53.31,13.59,5.84,4.46,8.55,12.84,28.06,73.94,1641451277.2266655,127838883.0,0.050300002,2.26,3127195,3.21,13.34,1.87,13.16,3.27,12.86,5.68,12.54,8.37,2.03,68.73,1361919,974353,981601,0.184
1404,HBNC,Financial Services,Banks - Regional,NASDAQ,111.92,75.41,109.93,77.96,108.0,74.52,99.33,67.98,102.36,60.67,97.46,63.55,20.29,4.91,3.94,9.79,14.31,27.15,73.28,992717643.5923004,51329764.0,0.0301,1.81,3426388,5.67,19.79,2.53,19.61,3.47,19.17,5.84,18.55,9.38,2.14,141.96,1112948,603989,483207,0.085
1405,SUNC,Energy,Oil & Gas Midstream,NYSE,111.91,75.38,100.09,49.31,110.91,77.13,109.73,77.48,123.52,81.15,87.7,40.1,67.02,6.25,1.96,0.24,12.71,,,3249704944.170807,51517198.0,0.025,-8.49,369189,0.78,64.67,3.63,64.54,3.84,65.52,2.29,65.87,1.75,3.02,133.97,462408,474749,550771,1.064
1406,NDSN,Industrials,Specialty Industrial Machinery,NASDAQ,111.88,75.36,106.23,68.74,104.47,70.59,102.81,71.66,115.75,75.65,100.78,68.54,301.47,1.88,5.84,4.93,9.94,37.51,79.54,16488055920.325806,55717948.0,0.03,-1.25,463242,1.01,297.67,1.28,294.46,2.38,289.3,4.21,284.64,5.91,2.59,42.59,518054,458128,402902,0.085
1407,TOL,Consumer Cyclical,Residential Construction,NYSE,111.88,75.36,115.76,86.66,98.27,62.41,87.94,46.24,106.69,66.95,98.73,65.63,164.14,5.44,11.5,18.82,17.13,13.98,62.7,14550630398.849487,93471000.0,0.0573,-2.51,1160668,0.93,158.03,3.87,154.45,6.27,146.75,11.85,142.06,15.54,3.84,37.53,1416406,1247645,1118649,-0.076
1408,REX,Basic Materials,Chemicals,NYSE,111.87,75.33,95.74,31.51,117.95,81.96,141.0,89.63,166.71,93.25,117.76,82.43,44.12,0.64,2.6,-8.58,2.34,44.63,82.38,1443989562.145897,32937718.0,0.028099999,-17.32,168625,0.84,43.62,1.15,43.58,1.24,44.83,-1.58,46.71,-5.54,3.27,69.24,220712,200830,189456,0.036
1409,UTI,Consumer Defensive,Education & Training Services,NYSE,111.85,75.31,103.24,59.98,116.16,80.97,110.1,77.83,123.75,81.32,76.29,24.94,41.59,3.07,1.99,6.56,17.52,49.44,83.94,2221726639.333,55061381.0,0.1082,-9.07,1234684,0.85,40.15,3.59,39.41,5.53,40.45,2.82,38.79,7.22,5.44,81.31,877148,1460209,1122663,0.067
1410,MIDD,Industrials,Specialty Industrial Machinery,NASDAQ,111.82,75.3,114.1,84.68,97.49,61.2,91.25,54.2,88.44,34.97,95.87,60.79,173.36,0.64,9.76,12.49,24.38,25.01,71.55,7788648832.589355,45214496.0,0.0673,-0.03,850758,1.28,168.89,2.65,166.85,3.9,161.31,7.47,152.16,13.93,3.41,49.26,929215,662315,677241,0.15
1411,AMTB,Financial Services,Banks - Regional,NYSE,111.81,75.27,109.77,77.54,104.93,71.11,97.74,65.37,110.61,71.19,91.64,51.63,25.42,7.71,6.85,13.33,6.78,22.06,69.4,924712914.9470329,39182750.0,0.0365,4.27,347251,1.37,24.63,3.21,24.04,5.74,23.36,8.82,23.11,10.0,2.61,108.16,348205,254161,265265,0.033
1412,NTB,Financial Services,Banks - Diversified,NYSE,111.81,75.27,107.07,70.82,108.76,75.26,106.57,75.05,115.72,75.6,110.64,77.6,60.34,3.0,3.82,5.93,9.02,37.19,79.4,2320387907.50914,39610581.0,0.0119,1.65,189900,0.89,59.23,1.87,58.92,2.41,58.1,3.86,56.56,6.68,1.68,108.83,222700,212240,193120,0.043
1413,TX,Basic Materials,Steel,NYSE,111.76,75.25,96.81,34.33,125.12,85.82,121.9,84.01,116.25,75.97,111.15,77.98,44.44,-4.02,-8.58,-9.38,7.18,36.19,78.96,9089045341.629128,196307678.0,0.010299999,-14.09,258313,0.53,45.35,-2.01,46.91,-5.27,47.91,-7.24,45.39,-2.09,3.58,22.6,415041,491690,432518,0.0
1414,LEVI,Consumer Cyclical,Apparel Manufacturing,NYSE,111.73,75.22,109.83,77.66,112.78,78.61,98.2,66.17,93.58,41.48,98.01,64.48,24.54,3.54,1.24,3.46,10.86,15.29,64.0,9114931442.123653,384596251.0,0.103,-1.13,3313479,1.36,23.81,3.07,23.8,3.11,23.45,4.65,22.72,8.01,3.38,107.88,2495837,2438785,2610475,0.141
1415,LSBK,Financial Services,Banks - Regional,NASDAQ,111.73,75.22,107.95,73.05,104.14,70.34,98.42,66.52,114.86,74.97,112.67,79.32,17.29,-0.63,6.73,10.83,10.75,35.22,78.36,136812543.00058365,7862790.0,0.0025,-0.63,23646,1.98,16.96,1.95,16.7,3.53,16.24,6.47,15.98,8.2,2.6,127.88,11134,11914,9848,0.217
1416,VAL,Energy,Oil & Gas Drilling,NYSE,111.69,75.2,79.88,8.83,125.72,86.0,135.49,88.33,207.36,96.36,103.42,71.39,76.36,-2.8,-14.95,-17.57,-16.7,49.17,83.87,5440419667.7282715,69251780.0,0.13149999,-33.09,695502,0.76,77.53,-1.51,80.85,-5.55,86.25,-11.47,93.08,-17.96,4.57,40.74,989620,914536,926898,-0.25
1417,HCWB,Healthcare,Biotechnology,NASDAQ,111.68,75.17,153.84,97.54,113.04,78.83,162.3,93.01,16.8,1.7,17.85,1.77,1.03,-5.5,-21.97,-50.72,153.07,-70.99,7.52,7805653.739029169,7161150.0,0.0635,-85.99,462003,0.02,1.1,-6.36,1.13,-8.85,1.4,-26.43,1.07,-3.74,16.54,76.31,1235000,25006280,15831778,1290.807
1418,ENPH,Technology,Solar,NASDAQ,111.68,75.17,93.17,26.31,120.53,83.44,162.43,93.04,96.74,46.21,65.76,16.74,47.58,-8.99,-13.38,-31.54,47.86,25.41,71.88,6890410780.713501,131798220.0,0.24430001,-35.48,7987141,0.87,48.45,-1.8,49.95,-4.74,56.33,-15.53,47.94,-0.75,9.32,35.4,7161374,9142654,8409206,-0.206
1419,TRX,Basic Materials,Gold,NYSE ARCA,111.63,75.15,79.6,8.57,121.59,84.08,156.35,92.29,292.98,98.04,201.32,96.27,0.86,-6.52,-6.52,-21.82,-41.1,91.11,91.73,299628240.3154192,325682864.0,0.0043,-69.29,1463136,0.66,0.84,2.38,0.89,-3.37,0.96,-10.42,1.1,-21.82,7.93,60.25,1641983,2207787,2873602,2.741
1420,TSQ,Communication Services,Advertising Agencies,NYSE,111.57,75.12,109.98,78.04,93.69,55.3,96.32,63.28,89.35,36.24,64.52,16.03,6.83,8.07,4.59,1.04,5.96,5.47,53.73,113467968.52197266,17953792.0,0.0208,-26.64,64868,1.19,6.51,4.92,6.46,5.73,6.52,4.75,6.51,4.92,5.11,144.58,58476,54305,68499,-0.019
1421,PEBK,Financial Services,Banks - Regional,NASDAQ,111.57,75.12,102.09,56.24,117.37,81.67,112.1,79.19,123.93,81.45,111.46,78.31,43.01,1.32,-2.38,2.04,3.91,39.48,80.3,225399698.10103226,5309769.0,0.0179,-6.05,123995,3.3,43.49,-1.1,43.16,-0.35,42.9,0.26,41.41,3.86,3.45,88.39,40939,37613,35435,0.04
1422,VERA,Healthcare,Biotechnology,NASDAQ,111.56,75.1,116.34,87.21,93.88,55.62,112.05,79.12,124.67,81.89,153.62,92.12,42.46,21.0,26.18,18.4,-2.28,69.3,88.68,2518862112.313202,71782904.0,0.1719,-24.25,3887163,2.86,39.82,6.63,37.14,14.32,34.94,21.52,36.09,17.65,4.83,66.35,1863266,1360915,1221353,
1423,CV,Healthcare,Medical Devices,NASDAQ,111.55,75.08,105.89,67.78,121.55,84.04,124.2,84.77,133.81,85.39,223.75,97.13,7.52,13.77,9.14,13.08,25.96,111.24,93.46,330259310.1308584,49963586.0,0.036,-51.07,1244900,7.82,6.92,8.67,6.87,9.46,6.96,8.05,6.76,11.24,6.66,137.74,259540,159263,143514,0.003
1424,GTES,Industrials,Specialty Industrial Machinery,NYSE,111.54,75.06,111.71,81.36,102.1,67.84,88.52,47.92,101.18,58.5,89.44,44.55,28.79,2.49,7.27,12.99,15.58,14.38,63.24,7134858016.277313,253999928.0,0.0506,0.7,2068327,1.05,28.16,2.24,27.84,3.41,26.89,7.07,25.88,11.24,3.84,38.86,2079452,1972667,2023806,0.004
1425,CDP,Real Estate,REIT - Office,NYSE,111.52,75.04,109.58,77.21,102.15,67.93,95.57,61.9,109.11,69.64,87.53,39.91,36.32,8.35,5.89,11.75,12.1,23.17,70.2,3800393170.0598183,113376883.0,0.0665,4.43,1519958,1.49,34.93,3.98,34.37,5.67,33.49,8.45,32.52,11.69,2.17,115.4,1148515,1022271,1002833,0.073
1426,ZYME,Healthcare,Biotechnology,NASDAQ,111.51,75.03,99.32,45.61,107.03,73.28,122.92,84.36,146.01,89.38,164.85,93.52,24.15,4.36,5.16,-5.22,-12.91,58.57,86.38,1702501042.3940277,73573945.0,0.0919,-18.82,800700,1.17,23.87,1.17,23.43,3.07,23.81,1.43,25.2,-4.17,3.92,66.62,585930,682260,657978,-0.911
1427,VALE,Basic Materials,Other Industrial Metals & Mining,NYSE,111.48,75.01,94.18,28.23,116.09,80.92,120.22,83.41,146.01,89.38,127.54,86.64,15.07,-2.27,-1.89,-8.94,-14.47,53.31,84.97,65649217267.11438,4257407065.0,0.015800001,-16.0,27053806,1.16,15.21,-0.92,15.47,-2.59,15.62,-3.52,16.25,-7.26,2.73,12.13,25139060,23298900,24043534,0.027
1428,MLR,Consumer Cyclical,Auto Parts,NYSE,111.45,74.99,110.05,78.19,102.29,68.11,100.51,69.31,110.24,70.8,75.06,23.75,52.93,6.35,8.53,8.85,13.47,34.7,78.07,567164790.5365448,11395716.0,0.0353,5.46,74148,0.96,51.08,3.62,50.06,5.73,49.05,7.91,47.98,10.32,2.69,111.04,82184,76888,84420,-0.198
1429,USAS,Basic Materials,Other Industrial Metals & Mining,NYSE ARCA,111.45,74.99,85.12,13.92,116.25,81.05,159.28,92.66,190.59,95.37,256.71,97.74,4.81,-10.26,-3.61,-20.63,-21.15,77.49,89.93,1809229383.3868241,337542787.0,0.0347,-54.19,3333167,0.7,4.88,-1.43,5.24,-8.21,5.39,-10.76,5.83,-17.5,8.56,9.71,4275546,4765038,5005125,1.879
1430,BANC,Financial Services,Banks - Regional,NYSE,111.43,74.95,109.44,76.83,106.31,72.61,97.41,64.83,105.86,65.69,114.94,80.85,20.81,3.58,5.36,10.59,12.73,26.98,73.11,3097920373.2493744,154202108.0,0.0756,-3.7,2942790,1.02,20.66,0.73,20.3,2.51,19.68,5.74,19.07,9.12,2.12,40.79,3071239,2880236,2893027,0.08
1431,PBFS,Financial Services,Banks - Regional,NASDAQ,111.43,74.95,108.35,74.12,112.36,78.41,98.39,66.41,106.81,67.12,97.14,63.03,16.8,-1.75,-0.06,12.0,16.75,26.51,72.81,417494611.21354103,24414889.0,0.009,-1.98,104071,3.77,17.07,-1.58,16.94,-0.83,16.51,1.76,15.36,9.38,3.99,0.0,30637,27585,20795,0.083
1432,CEE,Financial Services,Asset Management,NYSE,111.42,74.93,99.84,48.24,112.04,78.04,105.89,74.57,112.42,73.05,117.5,82.23,20.57,-4.64,-2.7,-3.38,-2.19,29.96,75.11,140640582.5901947,6520194.0,0.0002,-6.41,55338,2.05,21.04,-2.23,21.34,-3.61,21.17,-2.83,20.91,-1.63,3.13,35.7,27133,27044,26516,0.631
1433,DAC,Industrials,Marine Shipping,NYSE,111.41,74.91,96.48,33.34,119.07,82.58,109.97,77.74,126.51,82.67,102.04,69.9,123.02,-2.33,-5.42,-2.3,6.56,29.91,75.07,2292739208.097122,18203567.0,0.0775,-9.02,92400,1.04,125.52,-1.99,127.24,-3.32,127.94,-3.85,126.24,-2.55,2.66,31.15,90680,88990,89490,0.002
1434,CBC,Financial Services,Banks - Regional,NASDAQ,111.4,74.89,108.12,73.43,107.58,73.87,102.23,71.16,99.26,53.29,90.05,46.28,29.86,5.77,4.01,5.92,20.23,,,6768655103.502846,239768162.0,0.0496,2.05,735613,0.9,29.2,2.26,28.63,4.3,28.45,4.96,27.51,8.54,2.85,64.65,1057941,817513,729616,0.104
1435,GROW,Financial Services,Asset Management,NASDAQ,111.39,74.87,112.24,82.09,97.32,61.03,86.11,39.94,101.05,58.19,89.63,45.08,3.14,1.29,8.2,20.17,24.34,34.87,78.22,38453006.417043686,12404196.0,0.00059999997,-13.97,16448,0.47,3.16,-0.63,3.08,1.95,2.87,9.41,2.73,15.02,4.19,22.78,44174,34688,29122,0.313
1436,CVLT,Technology,Software - Application,NASDAQ,111.39,74.87,130.94,94.42,98.78,63.09,81.36,32.27,50.53,9.32,66.39,17.1,140.04,7.7,10.42,26.47,50.24,-24.39,27.36,5363818978.455231,41250627.0,0.09020001,-30.22,2005929,2.38,131.2,6.74,129.34,8.27,124.97,12.06,110.72,26.48,4.58,94.52,1068452,843027,837734,0.133
1437,ROST,Consumer Cyclical,Apparel Retail,NASDAQ,111.33,74.84,92.75,25.54,123.21,84.87,114.92,81.1,140.9,87.86,114.43,80.63,213.26,-8.39,-10.81,-5.95,-4.67,44.0,82.2,74677835471.74615,320781076.0,0.0305,-12.17,8616732,2.41,224.6,-5.05,230.04,-7.29,229.89,-7.23,225.92,-5.6,3.0,37.98,3653353,3581807,3085572,0.206
1438,PDLB,Financial Services,Banks - Regional,NASDAQ,111.32,74.81,106.76,69.98,109.69,76.16,106.1,74.73,110.87,71.44,105.11,73.02,19.75,2.23,2.6,5.0,12.54,34.08,77.77,467310239.9384384,24187901.0,0.0134000005,0.51,297636,3.12,19.6,0.77,19.44,1.59,19.19,2.92,18.39,7.4,2.45,46.49,105943,95344,73084,0.151
1439,CCS,Real Estate,Real Estate - Development,NYSE,111.32,74.81,125.12,92.25,89.96,47.48,74.17,24.23,91.51,39.01,82.4,32.28,71.84,13.58,18.43,34.38,22.88,7.36,56.23,1819658604.5,28769306.0,0.0883,-5.47,333853,0.89,67.16,6.97,64.07,12.13,59.64,20.46,56.93,26.19,4.15,102.59,395925,374345,347183,-0.126
1440,PNTG,Healthcare,Medical Care Facilities,NASDAQ,111.32,74.81,107.06,70.81,98.17,62.21,101.6,70.57,110.69,71.23,95.52,60.07,35.91,7.39,9.55,4.51,17.58,44.62,82.36,1162627058.3340263,34767557.0,0.0182,-4.34,900443,3.26,34.84,3.07,34.2,5.0,33.09,8.52,32.91,9.12,3.84,47.18,340214,275801,269274,0.36
1441,CHW,Financial Services,Asset Management,NASDAQ,111.31,74.78,103.51,60.72,108.34,74.81,108.85,76.85,103.52,62.44,99.97,67.39,8.74,-2.78,1.75,-2.86,9.96,27.13,73.25,574140824.5126019,63864387.0,0.00029999999,-4.59,92071,0.43,8.81,-0.79,8.82,-0.91,8.83,-1.02,8.57,1.98,2.44,32.79,182867,213025,202345,-0.274
